OrderID,Product,Category,Region,Sales,Quantity,Discount,OrderDate,Price,user_id,product_id,purchase_amount,customer_id,customer_name,sales,stock_price,temperature_C,text_column
585,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,,88,1031,356.47,49,Customer_49,419.75,375.72,1.4,TypeA
586,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,68,1095,34.61,38,Customer_38,515.65,200.92,-7.1,TypeA
587,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,12,1091,45.72,47,Customer_47,1160.39,223.11,5,TypeC
588,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,59,1012,207.41,3,Customer_3,867.29,345.46,13.7,TypeD
589,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,37,1030,154.69,38,Customer_38,223.3,459.17,-1.6,TypeC
590,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,61,1077,123.87,3,Customer_3,582.44,423.97,7.7,TypeA
591,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,43,1019,147.69,30,Customer_30,569.06,333.25,10,TypeB
592,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,70,1017,403.71,1,Customer_1,1422.98,392.09,-7.1,TypeD
593,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,39,1092,465.32,30,Customer_30,1453.31,245.93,19.2,TypeA
594,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,56,1059,208.5,45,Customer_45,381.37,356.39,34.2,TypeA
595,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,63,1062,453.99,32,Customer_32,1995.71,286.47,-2.4,TypeB
596,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,46,1005,167.53,28,Customer_28,606.88,175.97,19.9,TypeA
597,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,88,1031,243.45,21,Customer_21,1955.57,380.7,23.2,TypeA
598,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,11,1092,120.75,46,Customer_46,880.97,322.59,11,TypeD
599,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,62,1042,323.83,13,Customer_13,162.8,243.45,25.1,TypeD
600,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,77,1001,489.7,27,Customer_27,755.64,464.54,10.5,TypeD
601,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,98,1059,305.71,36,Customer_36,1801.95,108.37,15.2,TypeC
602,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,,25,1022,185.33,7,Customer_7,1003.2,226.31,-9.6,TypeB
603,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,71,1082,327.43,22,Customer_22,1170.22,122.75,24.6,TypeD
604,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,52,1030,70.23,10,Customer_10,1421.48,406.61,23.1,TypeC
605,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,4,1004,445.44,39,Customer_39,364.73,380.84,-8.1,TypeC
606,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,59,1082,256.51,15,Customer_15,1248.39,232.54,8.4,TypeB
607,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,72,1033,230.18,15,Customer_15,1125.7,370.27,39,TypeB
608,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,20,1009,297.07,4,Customer_4,485.82,258.37,11,TypeA
609,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,93,1088,316.14,32,Customer_32,1891.42,402.5,15.1,TypeC
610,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,63,1001,45.17,23,Customer_23,1237.84,281.67,35.5,TypeD
611,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,54,1010,344.48,6,Customer_6,1420.09,264.91,25.9,TypeB
612,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,74,1049,128.55,24,Customer_24,1772.89,473.89,19.1,TypeC
613,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,98,1030,359.84,20,Customer_20,1286.27,200.35,29.9,TypeD
614,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,57,1055,413.04,37,Customer_37,661.7,148.18,33.2,TypeC
615,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,90,1078,403.94,20,Customer_20,300.44,333.82,12.8,TypeB
616,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,41,1072,280.73,12,Customer_12,967.42,487.73,13.8,TypeA
617,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,3,1086,264.88,33,Customer_33,515.04,251.14,9.3,TypeC
618,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,6,1082,80.01,28,Customer_28,891.37,124.81,38.3,TypeD
619,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,5,1008,389.92,8,Customer_8,1778.23,235.72,24.9,TypeB
620,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,5,1098,142.99,1,Customer_1,716.26,302.37,-5.8,TypeA
621,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,54,1020,253.38,37,Customer_37,331.97,164.77,33.1,TypeD
622,Printer,Accessories,East,776.97,4,0.07,22-01-2024,,47,1072,149.29,22,Customer_22,776.97,363.24,14,TypeD
623,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,87,1027,75.58,6,Customer_6,1822.97,499.1,-6.6,TypeD
624,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,49,1061,318.48,21,Customer_21,617.05,280.7,17.5,TypeC
625,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,9,1006,36.62,32,Customer_32,1330.61,241.89,10.9,TypeB
626,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,99,1079,376.84,35,Customer_35,100.99,260.28,33.9,TypeD
627,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,,20,1015,165.62,15,Customer_15,769.88,146.06,0.2,TypeC
628,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,61,1096,10.07,5,Customer_5,679.08,453.31,31.3,TypeB
629,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,35,1003,260.45,46,Customer_46,412.85,265.93,17.9,TypeB
630,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,50,1003,32.96,50,Customer_50,1114.77,254.91,-7.3,TypeC
631,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,82,1039,145.32,48,Customer_48,1021.18,363.88,38.6,TypeC
632,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,62,1016,356.42,6,Customer_6,1415.63,276.81,15.6,TypeD
633,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,17,1051,40.72,25,Customer_25,611.88,359.29,4.5,TypeB
634,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,88,1092,421.28,46,Customer_46,563.84,124.58,13.5,TypeA
635,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,3,1051,11.87,40,Customer_40,419.75,425.49,32.9,TypeC
636,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,32,1035,130.94,29,Customer_29,515.65,476.2,5.2,TypeB
637,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,,99,1037,373.04,7,Customer_7,1160.39,359.51,-0.4,TypeB
638,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,13,1049,164.97,40,Customer_40,867.29,481.83,-3.5,TypeD
639,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,89,1062,59.93,13,Customer_13,223.3,160.57,4.9,TypeA
640,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,73,1062,186.51,38,Customer_38,582.44,290.97,29,TypeD
641,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,68,1061,142.49,18,Customer_18,569.06,340.72,13.6,TypeA
642,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,14,1098,422.93,2,Customer_2,1422.98,332.69,1.4,TypeA
643,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,98,1006,163.54,8,Customer_8,1453.31,260.58,-1.7,TypeC
644,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,11,1026,396.58,11,Customer_11,381.37,235.23,6.6,TypeB
645,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,56,1091,447.02,33,Customer_33,1995.71,150.73,37,TypeB
646,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,67,1085,222.57,38,Customer_38,606.88,256.7,7.2,TypeB
647,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,92,1013,455.87,48,Customer_48,1955.57,165.06,39.4,TypeA
648,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,29,1070,194.89,27,Customer_27,880.97,393.75,14.3,TypeB
649,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,9,1085,482.4,20,Customer_20,162.8,183.53,-1,TypeC
650,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,67,1004,53.75,12,Customer_12,755.64,123.43,34.6,TypeA
651,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,25,1054,346.64,43,Customer_43,1801.95,320.95,13,TypeA
652,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,98,1001,251.97,31,Customer_31,1003.2,338.09,25.5,TypeA
653,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,76,1061,199.95,27,Customer_27,1170.22,448.77,39.2,TypeA
654,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,42,1090,320.03,32,Customer_32,1421.48,330.79,-7.5,TypeC
655,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,9,1020,354.89,10,Customer_10,364.73,238.19,-5.2,TypeB
656,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,79,1078,12.14,3,Customer_3,1248.39,421.2,26,TypeC
657,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,40,1020,91.81,45,Customer_45,1125.7,316.11,4.1,TypeB
658,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,25,1009,359.39,27,Customer_27,485.82,131.71,-0.8,TypeC
659,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,5,1086,336.53,35,Customer_35,1891.42,326.34,-8,TypeD
660,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,11,1057,483.36,31,Customer_31,1237.84,463.21,-8.9,TypeD
661,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,,59,1038,382.91,15,Customer_15,1420.09,258.53,28.7,TypeD
662,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,98,1004,475.88,16,Customer_16,1772.89,218.53,-3.3,TypeD
663,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,88,1064,354.24,13,Customer_13,1286.27,157.39,13.4,TypeA
664,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,79,1012,156.05,49,Customer_49,661.7,160.58,20.3,TypeA
665,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,38,1084,61.63,35,Customer_35,300.44,273.11,11.4,TypeC
666,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,72,1089,393.09,11,Customer_11,967.42,338.27,-8.6,TypeC
667,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,5,1084,325.63,21,Customer_21,515.04,132.25,29.2,TypeD
668,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,48,1052,33.61,11,Customer_11,891.37,475.83,-9.5,TypeB
669,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,90,1081,186.42,30,Customer_30,1778.23,402.05,28.1,TypeD
670,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,18,1044,478.83,48,Customer_48,716.26,334.65,34.7,TypeC
671,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,70,1031,255.2,35,Customer_35,331.97,431.38,11.6,TypeD
672,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,37,1035,222.04,22,Customer_22,776.97,132.07,16.8,TypeC
673,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,60,1080,234.27,38,Customer_38,1822.97,290.74,13.8,TypeD
674,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,48,1098,112.35,31,Customer_31,617.05,352.04,9.5,TypeB
675,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,77,1059,190.67,14,Customer_14,1330.61,431.46,34.4,TypeD
676,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,28,1010,191.21,24,Customer_24,100.99,413.39,34.7,TypeB
677,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,69,1062,35.65,50,Customer_50,769.88,210.83,6.8,TypeB
678,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,77,1020,386.11,49,Customer_49,679.08,476.35,20.8,TypeC
679,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,,81,1051,214.09,32,Customer_32,412.85,149.74,36.3,TypeB
680,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,40,1054,412.87,36,Customer_36,1114.77,450.05,38.1,TypeA
681,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,45,1025,426.67,32,Customer_32,1021.18,488.38,15.4,TypeA
682,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,96,1067,113.88,15,Customer_15,1415.63,170.86,12.6,TypeA
683,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,62,1033,332.1,43,Customer_43,611.88,388.83,3.9,TypeC
684,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,93,1051,241.42,35,Customer_35,563.84,116.11,37.9,TypeA
685,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,58,1081,441.28,3,Customer_3,419.75,262.17,-2.9,TypeC
686,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,67,1098,115.71,16,Customer_16,515.65,306.51,19,TypeC
687,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,56,1092,342.13,5,Customer_5,1160.39,332.26,4.1,TypeA
688,Printer,Electronics,East,867.29,9,0.15,07-02-2024,,40,1051,307.8,21,Customer_21,867.29,474.37,4,TypeB
689,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,98,1028,154.7,10,Customer_10,223.3,368.9,10.2,TypeD
690,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,40,1037,76.93,19,Customer_19,582.44,292.51,39.9,TypeC
691,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,91,1041,329.3,25,Customer_25,569.06,423.87,-7.3,TypeA
692,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,77,1020,371.91,4,Customer_4,1422.98,480.21,18.9,TypeC
693,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,33,1041,164.66,29,Customer_29,1453.31,108.83,-5.9,TypeB
694,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,6,1012,325.97,19,Customer_19,381.37,493.01,-2.3,TypeB
695,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,88,1063,203.61,43,Customer_43,1995.71,134.45,12,TypeA
696,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,19,1016,359.47,2,Customer_2,606.88,425.75,15.5,TypeC
697,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,80,1008,107.62,10,Customer_10,1955.57,212.13,2.9,TypeD
698,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,40,1040,446.21,43,Customer_43,880.97,152.87,5.8,TypeD
699,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,92,1000,150.83,25,Customer_25,162.8,275.94,-5.7,TypeC
700,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,97,1001,190.22,20,Customer_20,755.64,357.58,5.2,TypeC
701,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,59,1059,38.47,48,Customer_48,1801.95,252.38,38.3,TypeC
702,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,59,1047,64.64,19,Customer_19,1003.2,121.83,37.2,TypeA
703,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,48,1028,262.77,23,Customer_23,1170.22,339.78,6.7,TypeB
704,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,41,1096,141.12,24,Customer_24,1421.48,460.96,18.5,TypeD
705,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,13,1009,419.39,11,Customer_11,364.73,253.29,35.5,TypeA
706,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,45,1057,17.2,46,Customer_46,1248.39,186.53,-9.7,TypeC
707,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,89,1059,195.76,34,Customer_34,1125.7,277.03,30.5,TypeC
708,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,53,1020,175.3,28,Customer_28,485.82,119.35,37.4,TypeB
709,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,42,1027,19.47,5,Customer_5,1891.42,428.2,-5.4,TypeC
710,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,100,1074,70.94,5,Customer_5,1237.84,430.54,-1.9,TypeA
711,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,63,1033,212.68,21,Customer_21,1420.09,335.2,38,TypeA
712,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,27,1007,251.5,12,Customer_12,1772.89,241.24,16.9,TypeB
713,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,38,1058,208.1,50,Customer_50,1286.27,419.91,-9.3,TypeA
714,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,60,1085,270.16,4,Customer_4,661.7,321.87,2.9,TypeD
715,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,7,1071,301.61,49,Customer_49,300.44,430.37,12.5,TypeA
716,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,5,1048,14.86,42,Customer_42,967.42,352.58,24.6,TypeA
717,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,45,1078,237.41,20,Customer_20,515.04,413.76,26.7,TypeA
718,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,58,1016,482.11,38,Customer_38,891.37,339.43,39.8,TypeD
719,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,31,1059,264.33,25,Customer_25,1778.23,265.66,4.4,TypeC
720,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,23,1086,342,14,Customer_14,716.26,483.18,16.9,TypeA
721,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,42,1087,162.81,11,Customer_11,331.97,316.45,16.7,TypeB
722,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,10,1044,389.26,32,Customer_32,776.97,342.04,10.3,TypeD
723,Monitor,Office Supplies,West,1822.97,,0.1,23-01-2024,455.7425,32,1082,388.73,11,Customer_11,1822.97,188.2,-1.5,TypeB
724,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,53,1068,265.44,18,Customer_18,617.05,350.26,38.9,TypeA
725,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,30,1031,488.25,27,Customer_27,1330.61,328.64,32.7,TypeB
726,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,39,1043,71.52,18,Customer_18,100.99,173.94,14.9,TypeA
727,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,31,1064,18.3,23,Customer_23,769.88,123.83,20.2,TypeD
728,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,82,1086,387.38,11,Customer_11,679.08,341.74,1.4,TypeB
729,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,100,1007,405.51,21,Customer_21,412.85,405.48,17.2,TypeB
730,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,2,1076,68.9,44,Customer_44,1114.77,309.36,24.7,TypeA
731,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,78,1071,140.14,5,Customer_5,1021.18,190.71,15.8,TypeA
732,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,77,1086,18.6,23,Customer_23,1415.63,366.61,39.5,TypeC
733,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,93,1042,153.72,41,Customer_41,611.88,132.04,20.6,TypeA
734,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,12,1000,388.84,25,Customer_25,563.84,276.73,8.5,TypeA
735,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,39,1050,263.8,41,Customer_41,419.75,165.35,28.6,TypeC
736,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,66,1023,180.57,10,Customer_10,515.65,173.78,-1.5,TypeA
737,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,96,1098,192.15,22,Customer_22,1160.39,180.92,9.2,TypeA
738,Printer,Electronics,East,867.29,9,0.15,07-02-2024,,13,1023,10.66,19,Customer_19,867.29,254.68,7.3,TypeC
739,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,46,1016,156.9,1,Customer_1,223.3,120.46,11.6,TypeD
740,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,27,1004,326.76,7,Customer_7,582.44,259.12,29.1,TypeD
741,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,,17,1019,487.36,4,Customer_4,569.06,304.68,14.2,TypeA
742,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,95,1020,425.06,1,Customer_1,1422.98,293.32,29.7,TypeA
743,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,98,1057,21.56,15,Customer_15,1453.31,253.11,18.8,TypeC
744,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,60,1030,450.29,40,Customer_40,381.37,435.66,7.1,TypeC
745,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,64,1099,393.77,12,Customer_12,1995.71,158.13,30.5,TypeD
746,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,88,1010,392.38,22,Customer_22,606.88,302.28,1.9,TypeB
747,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,35,1051,234.42,22,Customer_22,1955.57,124.82,1.2,TypeA
748,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,70,1014,205.02,50,Customer_50,880.97,128.46,15.2,TypeB
749,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,83,1082,158.43,47,Customer_47,162.8,329.55,3,TypeB
750,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,30,1006,42.19,17,Customer_17,755.64,326.41,-9.5,TypeC
751,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,71,1027,121.84,29,Customer_29,1801.95,451.21,22.4,TypeA
752,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,74,1050,130.84,46,Customer_46,1003.2,323.15,15.6,TypeA
753,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,96,1057,247.2,14,Customer_14,1170.22,483.92,12.3,TypeC
754,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,98,1004,376.25,50,Customer_50,1421.48,119.48,38.3,TypeB
755,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,63,1004,242.17,20,Customer_20,364.73,139.2,18.6,TypeC
756,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,28,1093,38.34,50,Customer_50,1248.39,117.63,33.2,TypeD
757,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,60,1095,479.32,48,Customer_48,1125.7,174.11,-3,TypeA
758,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,79,1007,471.93,33,Customer_33,485.82,316.51,18.5,TypeD
759,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,94,1063,394.74,43,Customer_43,1891.42,358.23,33.4,TypeC
760,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,37,1009,495.75,15,Customer_15,1237.84,118.23,19.2,TypeA
761,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,93,1037,276.8,12,Customer_12,1420.09,478.39,25.9,TypeD
762,Tablet,Accessories,West,1772.89,8,0,12-01-2024,,22,1095,481.76,40,Customer_40,1772.89,436.87,8.6,TypeD
763,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,68,1091,47.05,20,Customer_20,1286.27,218.64,-5.4,TypeB
764,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,20,1080,189.18,30,Customer_30,661.7,130.88,12.9,TypeA
765,Monitor,Electronics,North,300.44,,0,15-01-2024,150.22,96,1094,120.44,38,Customer_38,300.44,167.95,9.7,TypeD
766,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,100,1007,105.96,3,Customer_3,967.42,150.78,33.4,TypeD
767,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,68,1024,78.99,28,Customer_28,515.04,149.31,2.2,TypeB
768,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,91,1072,314.98,26,Customer_26,891.37,307.42,38.3,TypeD
769,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,64,1065,392.85,30,Customer_30,1778.23,198.34,37.9,TypeD
770,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,17,1078,293.37,13,Customer_13,716.26,243.26,2.4,TypeD
771,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,12,1049,82.01,13,Customer_13,331.97,495.8,7.4,TypeB
772,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,22,1066,407.45,2,Customer_2,776.97,373.73,34.8,TypeD
773,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,17,1048,321.62,37,Customer_37,1822.97,479.59,38.3,TypeD
774,Laptop,Office Supplies,West,617.05,,0.22,24-01-2024,205.6833333,10,1035,200.2,49,Customer_49,617.05,157.02,12.2,TypeA
775,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,65,1067,340.32,38,Customer_38,1330.61,252.86,6,TypeA
776,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,22,1077,137.35,2,Customer_2,100.99,321.89,16.3,TypeB
777,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,90,1040,179.14,36,Customer_36,769.88,130.7,24.4,TypeC
778,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,82,1088,459.57,26,Customer_26,679.08,101.67,3.7,TypeA
779,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,50,1061,152.35,11,Customer_11,412.85,368.17,26.8,TypeB
